216;362
216;360
216;358
218;356
219;355
221;354
223;352
224;351
226;349
227;347
229;346
231;344
233;343
235;341
238;339
241;337
243;336
246;334
249;332
252;331
254;330
256;329
258;327
261;326
263;325
266;324
269;322
272;321
275;320
278;318
281;317
283;316
286;314
289;313
293;311
296;310
299;308
302;307
305;305
307;304
309;303
311;303
313;302
314;302
314;301
315;300
316;299
317;298
318;298
320;297
322;295
324;294
328;293
331;291
334;289
338;287
342;285
345;284
349;282
353;280
357;278
362;275
367;273
373;271
380;267
387;264
395;260
403;258
409;255
415;252
421;249
426;247
431;246
435;245
439;244
442;243
445;242
447;242
448;242
449;241
450;241
452;241
454;240
457;239
460;238
463;237
467;235
471;235
475;233
479;232
482;232
486;231
489;231
493;231
496;230
499;230
502;230
506;229
509;229
513;229
515;228
518;228
521;228
523;228
525;228
527;228
529;228
530;227
532;227
535;226
538;225
542;224
546;222
551;220
555;218
559;217
563;216
567;215
571;214
576;213
580;213
585;212
589;211
592;211
595;211
599;211
601;210
604;210
607;210
609;210
611;210
613;210
614;210
615;210
616;210
617;210
620;210
623;210
626;210
629;209
632;209
635;209
639;208
643;208
647;207
652;206
655;206
659;206
664;205
670;205
676;205
683;204
689;203
696;203
702;203
711;203
719;203
726;203
732;203
733;203
734;203
735;203
737;203
740;203
742;203
745;203
748;203
751;203
754;203
758;203
761;203
766;203
770;204
775;205
779;206
783;207
787;208
791;209
796;210
801;211
809;214
817;216
825;219
831;221
836;223
843;225
848;227
853;228
856;229
858;230
860;231
862;231
863;231
864;231
865;232
868;233
870;234
873;235
877;237
880;238
884;240
887;241
890;242
893;244
896;245
899;246
902;248
906;250
910;252
914;255
917;257
921;259
924;261
927;263
929;264
931;266
934;268
936;269
938;271
941;273
943;274
945;275
947;276
949;277
950;277
952;278
953;279
955;279
956;280
958;281
959;282
961;282
962;283
964;284
965;285
967;286
969;287
970;288
972;289
974;291
976;292
977;293
979;295
981;296
983;297
985;298
986;300
988;301
990;302
991;303
993;304
995;305
997;306
999;307
1000;307
1001;308
1003;309
1004;309
1005;310
1006;310
1008;310
1009;311
1010;312
1012;314
1014;315
1016;317
1018;319
1019;321
1021;322
1023;325
1025;327
1027;329
1029;332
1031;334
1033;337
1036;339
1038;342
1039;344
1041;345
1042;347
1044;348
1045;349
1046;351
1048;352
1050;354
1051;356
1053;359
1054;360
1055;362
1056;364
1057;365
1058;366
1058;367
1059;368
1060;370
1061;371
1062;372
1063;374
1064;375
1065;376
1066;376
1066;377
1067;378
1068;379
1070;380
1071;381
1072;382
1074;383
1075;384
1076;385
1077;386
1078;386
1079;387
1079;388
1080;388
1080;389
1081;390
1082;391
1083;392
1083;393
1084;394
1084;395
1085;395
1085;396
1086;397
1087;397
1088;398
1089;398
1090;399
1091;400
1092;401
1093;401
1093;402
1094;402
1095;403
1095;404
1096;405
1097;407
1098;408
1098;409
1099;409
1099;410
1100;411
1101;412
1101;413
1099;412
1097;412
1094;412
1091;412
1089;412
1086;412
1083;412
1079;412
1074;409
1068;407
1059;404
1050;402
1042;401
1036;399
1029;398
1022;397
1016;396
1010;395
1005;394
999;393
993;392
987;391
979;390
971;389
964;388
957;388
950;386
945;386
939;385
934;384
929;382
924;381
920;380
915;379
911;378
907;377
904;377
903;377
901;377
900;377
899;377
898;377
896;377
893;377
889;377
883;377
873;377
861;377
849;377
840;377
829;377
820;377
810;377
802;377
796;377
788;377
781;377
772;377
763;377
753;377
744;377
737;377
730;377
722;377
715;377
708;377
699;377
692;377
686;377
679;377
674;377
669;377
665;377
662;377
660;377
658;377
657;377
656;377
653;377
652;377
651;377
647;377
640;377
631;377
620;377
605;377
588;376
573;375
559;374
545;373
531;372
519;372
508;371
498;371
488;371
479;371
471;371
463;371
456;371
451;371
445;371
441;371
437;371
432;371
427;371
423;371
418;371
415;371
411;371
408;371
405;371
402;371
401;371
399;371
398;371
397;372
396;372
393;373
392;373
391;373
389;374
386;375
382;376
376;378
369;379
361;380
353;381
347;381
341;382
334;383
328;384
322;384
317;385
312;386
308;386
304;386
301;387
299;387
298;387
297;388
296;388
294;388
293;388
292;388
291;389
290;389
289;389
288;390
287;390
286;390
285;390
284;391
283;391
282;391
281;392
280;392
279;392
278;393
277;393
276;393
274;393
273;394
272;394
271;394
270;394
269;395
268;395
267;395
266;395
265;395
264;396
263;396
263;397
262;397
261;397
260;397
260;398
259;398
258;398
258;399
257;399
256;400
255;400
255;401
254;401
253;402
252;402
251;402
249;403
248;403
247;403
246;403
245;403
244;403
244;404
241;336
240;338
239;339
238;340
236;342
235;343
234;345
232;346
231;348
230;349
229;350
227;351
226;353
225;353
224;354
223;355
222;356
222;357
220;358
219;360
218;361
217;362
216;364
215;365
214;365
213;366
212;368
211;368
211;369
209;371
208;372
207;374
206;375
205;376
204;377
203;378
202;379
201;380
201;381
200;381
200;382
199;382
198;382
198;383
197;383
197;384
196;384
196;385
195;385
194;386
194;387
193;387
192;388
191;389
190;390
189;391
189;392
188;392
188;393
187;394
