386;500
386;502
386;501
386;500
386;499
386;498
386;497
386;496
386;495
386;494
386;493
386;492
386;491
386;490
386;489
386;488
387;488
387;487
388;487
388;486
389;486
389;485
390;485
390;484
391;484
392;484
392;483
393;483
394;482
395;482
396;481
397;480
398;480
399;479
400;479
401;479
401;478
402;478
403;477
404;477
405;477
406;477
407;477
408;476
409;476
410;476
411;476
412;476
413;476
414;476
415;476
416;476
417;476
418;476
419;476
420;476
421;476
422;476
423;476
424;476
425;476
426;476
427;476
428;476
429;476
430;476
431;476
432;476
433;476
434;476
434;477
435;477
436;478
437;478
438;478
439;479
440;479
441;480
442;480
442;481
443;481
443;482
444;482
445;482
445;483
446;484
447;485
448;486
449;487
450;488
451;489
451;490
452;490
452;491
453;492
453;493
454;494
454;495
454;496
455;497
456;497
456;498
456;499
457;500
457;501
458;502
458;503
458;504
459;504
459;505
460;506
460;507
460;508
460;509
460;510
460;511
460;512
460;513
460;514
460;515
460;516
460;517
460;518
460;520
460;521
460;522
460;523
460;524
460;525
460;526
460;527
460;528
460;529
460;530
460;531
460;532
460;533
460;534
460;535
460;536
460;537
459;537
458;538
458;539
457;540
456;540
455;541
454;542
453;543
452;543
450;544
449;544
448;545
447;545
446;546
445;546
444;546
443;546
442;547
441;547
440;547
439;547
439;548
438;548
437;548
436;548
435;548
434;548
433;548
432;548
431;548
430;548
429;548
428;548
427;548
426;548
425;548
424;548
423;548
422;548
422;547
421;547
421;546
420;545
419;544
419;543
418;542
417;541
417;540
417;539
416;538
416;537
416;536
415;535
415;534
415;533
414;532
414;531
413;530
413;529
413;528
413;527
413;526
413;525
413;524
413;523
412;522
412;521
412;520
412;519
412;518
412;517
412;516
412;514
412;513
412;512
412;510
412;509
412;508
412;507
411;506
411;505
411;504
411;503
411;502
411;501
410;500
410;499
409;498
409;497
409;496
409;495
408;494
408;493
407;492
407;491
407;490
406;489
406;488
405;487
405;486
405;485
404;484
404;483
403;482
402;480
402;479
401;478
401;477
400;476
400;475
399;474
398;473
398;472
397;472
397;471
396;470
396;469
395;468
395;467
394;467
394;466
393;465
392;465
392;464
391;464
390;463
389;462
388;461
387;460
386;460
386;459
385;458
384;457
383;456
382;456
381;455
381;454
380;454
379;453
378;452
377;451
375;450
374;449
373;448
372;448
371;447
370;447
369;446
368;446
367;445
366;445
365;444
364;443
363;443
362;443
360;442
359;442
358;442
357;442
356;441
355;441
354;441
353;441
352;441
351;441
350;441
349;441
348;441
347;441
346;440
345;440
344;440
343;440
342;440
341;440
340;440
339;440
338;440
337;440
336;440
335;440
334;440
333;440
332;440
331;440
330;440
329;440
328;440
327;440
326;440
325;440
324;440
323;440
322;440
320;440
319;440
318;440
317;440
316;440
315;440
314;440
313;441
312;441
311;441
310;441
309;442
308;442
307;442
306;443
305;443
304;443
303;444
302;444
302;445
301;445
300;445
299;446
298;446
297;447
296;447
295;448
294;448
293;448
292;449
291;449
290;449
289;449
289;450
288;450
287;450
285;450
285;451
284;451
283;451
282;451
281;451
280;451
279;451
278;451
277;451
276;451
275;451
274;451
273;451
272;451
271;451
270;451
269;451
268;451
267;451
266;451
265;451
264;451
263;451
262;451
261;451
261;450
260;450
260;449
259;449
259;448
258;447
258;446
257;445
257;444
257;443
256;443
256;442
255;441
255;440
255;439
255;438
255;437
255;436
255;435
255;434
255;433
255;432
255;431
257;430
258;430
259;429
